regionId,name,country,color,coordinates,frequency,width
518->258,沃韦->洛桑,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>6.841919,46.462833,0.0 6.632273,46.519654,0.0</coordinates></LineString></MultiGeometry>",2482,7
518->731,沃韦->拉沃,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>6.841919,46.462833,0.0 6.75,46.5,0.0</coordinates></LineString></MultiGeometry>",100,5
376->19,科尔多瓦->瓦伦西亚,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.779384,37.888175,0.0 -0.376288,39.469908,0.0</coordinates></LineString></MultiGeometry>",16878,9
376->149,科尔多瓦->格拉纳达,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.779384,37.888175,0.0 -3.596361,37.176022,0.0</coordinates></LineString></MultiGeometry>",73485,11
376->17,科尔多瓦->马德里,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.779384,37.888175,0.0 -3.70379,40.416775,0.0</coordinates></LineString></MultiGeometry>",15538,9
376->373,科尔多瓦->塞维利亚,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.779384,37.888175,0.0 -5.984459,37.389092,0.0</coordinates></LineString></MultiGeometry>",93258,11
376->18,科尔多瓦->巴塞罗那,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.779384,37.888175,0.0 2.173404,41.385064,0.0</coordinates></LineString></MultiGeometry>",13029,9
376->382,科尔多瓦->马拉加,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.779384,37.888175,0.0 -4.421266,36.721261,0.0</coordinates></LineString></MultiGeometry>",4,3
1708->16,Ingolstadt->慕尼黑,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.425754,48.766535,0.0 11.581981,48.135125,0.0</coordinates></LineString></MultiGeometry>",27213,9
1708->160,Ingolstadt->新天鹅堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.425754,48.766535,0.0 10.749833,47.557531,0.0</coordinates></LineString></MultiGeometry>",652,7
384->18,锡切斯->巴塞罗那,Spain,#188D06,"<MultiGeometry><LineString><coordinates>1.805886,41.237185,0.0 2.173404,41.385064,0.0</coordinates></LineString></MultiGeometry>",196163,11
384->17,锡切斯->马德里,Spain,#188D06,"<MultiGeometry><LineString><coordinates>1.805886,41.237185,0.0 -3.70379,40.416775,0.0</coordinates></LineString></MultiGeometry>",9,3
528->362,艾克斯->阿尔勒,France,#457B54,"<MultiGeometry><LineString><coordinates>5.447427,43.529742,0.0 4.627777,43.676647,0.0</coordinates></LineString></MultiGeometry>",6389,9
362->367,阿尔勒->阿维尼翁,France,#457B54,"<MultiGeometry><LineString><coordinates>4.627777,43.676647,0.0 4.805528,43.949317,0.0</coordinates></LineString></MultiGeometry>",6496,9
362->1,阿尔勒->巴黎,France,#457B54,"<MultiGeometry><LineString><coordinates>4.627777,43.676647,0.0 2.352222,48.856614,0.0</coordinates></LineString></MultiGeometry>",38779,11
362->256,阿尔勒->尼斯,France,#457B54,"<MultiGeometry><LineString><coordinates>4.627777,43.676647,0.0 7.261953,43.710173,0.0</coordinates></LineString></MultiGeometry>",1914,7
2997->367,方丹－德沃克吕斯（泉水城）->阿维尼翁,France,#457B54,"<MultiGeometry><LineString><coordinates>5.126884,43.922443,0.0 4.805528,43.949317,0.0</coordinates></LineString></MultiGeometry>",33973,11
2997->362,方丹－德沃克吕斯（泉水城）->阿尔勒,France,#457B54,"<MultiGeometry><LineString><coordinates>5.126884,43.922443,0.0 4.627777,43.676647,0.0</coordinates></LineString></MultiGeometry>",2,1
421->1,安纳西->巴黎,France,#457B54,"<MultiGeometry><LineString><coordinates>6.129384,45.899247,0.0 2.352222,48.856614,0.0</coordinates></LineString></MultiGeometry>",3249,9
421->15,安纳西->日内瓦,France,#457B54,"<MultiGeometry><LineString><coordinates>6.129384,45.899247,0.0 6.143158,46.204391,0.0</coordinates></LineString></MultiGeometry>",39,5
901->6,利瑟->阿姆斯特丹,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.557483,52.25793,0.0 4.895168,52.370216,0.0</coordinates></LineString></MultiGeometry>",37319,11
901->155,利瑟->鹿特丹,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.557483,52.25793,0.0 4.49383,51.911858,0.0</coordinates></LineString></MultiGeometry>",1,1
20->155,羊角村->鹿特丹,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>6.077978,52.740177,0.0 4.49383,51.911858,0.0</coordinates></LineString></MultiGeometry>",37319,11
20->6,羊角村->阿姆斯特丹,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>6.077978,52.740177,0.0 4.895168,52.370216,0.0</coordinates></LineString></MultiGeometry>",47541,11
20->1183,羊角村->Volendam,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>6.077978,52.740177,0.0 5.072702,52.496869,0.0</coordinates></LineString></MultiGeometry>",1,1
155->6,鹿特丹->阿姆斯特丹,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.49383,51.911858,0.0 4.895168,52.370216,0.0</coordinates></LineString></MultiGeometry>",18986,9
155->583,鹿特丹->安特卫普,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.49383,51.911858,0.0 4.402464,51.219448,0.0</coordinates></LineString></MultiGeometry>",36534,11
155->611,鹿特丹->根特,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.49383,51.911858,0.0 3.717424,51.054342,0.0</coordinates></LineString></MultiGeometry>",1647,7
155->458,鹿特丹->布鲁日,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.49383,51.911858,0.0 3.2247,51.209348,0.0</coordinates></LineString></MultiGeometry>",1,1
583->154,安特卫普->布鲁塞尔,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>4.402464,51.219448,0.0 4.352696,50.847252,0.0</coordinates></LineString></MultiGeometry>",59518,11
583->458,安特卫普->布鲁日,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>4.402464,51.219448,0.0 3.2247,51.209348,0.0</coordinates></LineString></MultiGeometry>",1,1
583->20,安特卫普->羊角村,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>4.402464,51.219448,0.0 6.077978,52.740177,0.0</coordinates></LineString></MultiGeometry>",1,1
154->458,布鲁塞尔->布鲁日,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>4.352696,50.847252,0.0 3.2247,51.209348,0.0</coordinates></LineString></MultiGeometry>",59519,11
154->6,布鲁塞尔->阿姆斯特丹,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>4.352696,50.847252,0.0 4.895168,52.370216,0.0</coordinates></LineString></MultiGeometry>",21090,9
154->2787,布鲁塞尔->鲁汶,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>4.352696,50.847252,0.0 4.700518,50.879844,0.0</coordinates></LineString></MultiGeometry>",7996,9
154->91,布鲁塞尔->威尼斯,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>4.352696,50.847252,0.0 12.309386,45.543401,0.0</coordinates></LineString></MultiGeometry>",37891,11
458->154,布鲁日->布鲁塞尔,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>3.2247,51.209348,0.0 4.352696,50.847252,0.0</coordinates></LineString></MultiGeometry>",58981,11
458->438,布鲁日->卢森堡,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>3.2247,51.209348,0.0 6.131935,49.611621,0.0</coordinates></LineString></MultiGeometry>",537,7
458->583,布鲁日->安特卫普,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>3.2247,51.209348,0.0 4.402464,51.219448,0.0</coordinates></LineString></MultiGeometry>",2,1
458->611,布鲁日->根特,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>3.2247,51.209348,0.0 3.717424,51.054342,0.0</coordinates></LineString></MultiGeometry>",1,1
458->870,布鲁日->奥斯坦德,Belgium,#850E0E,"<MultiGeometry><LineString><coordinates>3.2247,51.209348,0.0 2.928656,51.21543,0.0</coordinates></LineString></MultiGeometry>",1,1
397->322,雷根斯堡->纽伦堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.101624,49.01343,0.0 11.07675,49.45203,0.0</coordinates></LineString></MultiGeometry>",45165,11
397->16,雷根斯堡->慕尼黑,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.101624,49.01343,0.0 11.581981,48.135125,0.0</coordinates></LineString></MultiGeometry>",15086,9
322->157,纽伦堡->柏林,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.07675,49.45203,0.0 13.394516,52.520013,0.0</coordinates></LineString></MultiGeometry>",7006,9
322->444,纽伦堡->班贝格,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.07675,49.45203,0.0 10.902764,49.898814,0.0</coordinates></LineString></MultiGeometry>",17818,9
322->16,纽伦堡->慕尼黑,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.07675,49.45203,0.0 11.581981,48.135125,0.0</coordinates></LineString></MultiGeometry>",13017,9
322->311,纽伦堡->罗滕堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.07675,49.45203,0.0 10.186739,49.380183,0.0</coordinates></LineString></MultiGeometry>",6677,9
322->159,纽伦堡->法兰克福,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.07675,49.45203,0.0 8.679821,50.120751,0.0</coordinates></LineString></MultiGeometry>",7096,9
322->158,纽伦堡->斯图加特,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.07675,49.45203,0.0 9.237639,48.787784,0.0</coordinates></LineString></MultiGeometry>",6819,9
322->263,纽伦堡->布拉格,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.07675,49.45203,0.0 14.437801,50.075538,0.0</coordinates></LineString></MultiGeometry>",41,5
322->575,纽伦堡->莱比锡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.07675,49.45203,0.0 12.373075,51.339696,0.0</coordinates></LineString></MultiGeometry>",5,3
1181->843,Colares->卡斯凯什,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.442687,38.806631,0.0 -9.422295,38.697057,0.0</coordinates></LineString></MultiGeometry>",64122,11
1181->442,Colares->辛特拉 ,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.442687,38.806631,0.0 -9.381659,38.802869,0.0</coordinates></LineString></MultiGeometry>",30656,9
1181->380,Colares->里斯本,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.442687,38.806631,0.0 -9.139337,38.722252,0.0</coordinates></LineString></MultiGeometry>",25633,9
1181->156,Colares->波尔图,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.442687,38.806631,0.0 -8.654558,41.240751,0.0</coordinates></LineString></MultiGeometry>",1,1
843->380,卡斯凯什->里斯本,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.422295,38.697057,0.0 -9.139337,38.722252,0.0</coordinates></LineString></MultiGeometry>",64122,11
551->692,库特纳霍拉->卡罗维发利,Czech Republic,#B068DC,"<MultiGeometry><LineString><coordinates>15.268654,49.952431,0.0 12.871962,50.231852,0.0</coordinates></LineString></MultiGeometry>",15094,9
551->263,库特纳霍拉->布拉格,Czech Republic,#B068DC,"<MultiGeometry><LineString><coordinates>15.268654,49.952431,0.0 14.437801,50.075538,0.0</coordinates></LineString></MultiGeometry>",89069,11
106->5,圣沃尔夫冈->维也纳,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.439711,47.741828,0.0 16.373819,48.208174,0.0</coordinates></LineString></MultiGeometry>",8257,9
106->25,圣沃尔夫冈->萨尔茨堡,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.439711,47.741828,0.0 13.057632,47.808402,0.0</coordinates></LineString></MultiGeometry>",47738,11
106->105,圣沃尔夫冈->克鲁姆洛夫,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.439711,47.741828,0.0 14.318539,48.81283,0.0</coordinates></LineString></MultiGeometry>",1968,7
106->456,圣沃尔夫冈->巴德伊舍,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.439711,47.741828,0.0 13.620946,47.712381,0.0</coordinates></LineString></MultiGeometry>",708,7
106->107,圣沃尔夫冈->哈尔施塔特,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.439711,47.741828,0.0 13.645281,47.563485,0.0</coordinates></LineString></MultiGeometry>",104,5
1706->397,Donaustauf->雷根斯堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.207385,49.032454,0.0 12.101624,49.01343,0.0</coordinates></LineString></MultiGeometry>",72095,11
499->854,海牙->乌德勒支,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.3007,52.070498,0.0 5.12142,52.090737,0.0</coordinates></LineString></MultiGeometry>",121729,11
499->155,海牙->鹿特丹,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.3007,52.070498,0.0 4.49383,51.911858,0.0</coordinates></LineString></MultiGeometry>",1647,7
854->6,乌德勒支->阿姆斯特丹,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>5.12142,52.090737,0.0 4.895168,52.370216,0.0</coordinates></LineString></MultiGeometry>",121729,11
854->499,乌德勒支->海牙,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>5.12142,52.090737,0.0 4.3007,52.070498,0.0</coordinates></LineString></MultiGeometry>",1647,7
559->703,赫雷斯->加迪斯,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-6.126074,36.685006,0.0 -6.288596,36.527061,0.0</coordinates></LineString></MultiGeometry>",18044,9
559->382,赫雷斯->马拉加,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-6.126074,36.685006,0.0 -4.421266,36.721261,0.0</coordinates></LineString></MultiGeometry>",357,7
543->18,菲格拉斯->巴塞罗那,Spain,#188D06,"<MultiGeometry><LineString><coordinates>2.958105,42.265507,0.0 2.173404,41.385064,0.0</coordinates></LineString></MultiGeometry>",17425,9
543->2119,菲格拉斯->Port Lligat,Spain,#188D06,"<MultiGeometry><LineString><coordinates>2.958105,42.265507,0.0 3.288227,42.296084,0.0</coordinates></LineString></MultiGeometry>",4644,9
438->862,卢森堡->维安登,Luxembourg,#3F627C,"<MultiGeometry><LineString><coordinates>6.131935,49.611621,0.0 6.201992,49.934192,0.0</coordinates></LineString></MultiGeometry>",27833,9
438->6,卢森堡->阿姆斯特丹,Luxembourg,#3F627C,"<MultiGeometry><LineString><coordinates>6.131935,49.611621,0.0 4.895168,52.370216,0.0</coordinates></LineString></MultiGeometry>",531,7
438->154,卢森堡->布鲁塞尔,Luxembourg,#3F627C,"<MultiGeometry><LineString><coordinates>6.131935,49.611621,0.0 4.352696,50.847252,0.0</coordinates></LineString></MultiGeometry>",2,1
83->361,马赛->戛纳,France,#457B54,"<MultiGeometry><LineString><coordinates>5.369414,43.299285,0.0 7.017369,43.552847,0.0</coordinates></LineString></MultiGeometry>",25846,9
83->449,马赛->格拉斯,France,#457B54,"<MultiGeometry><LineString><coordinates>5.369414,43.299285,0.0 6.926492,43.660153,0.0</coordinates></LineString></MultiGeometry>",7148,9
83->256,马赛->尼斯,France,#457B54,"<MultiGeometry><LineString><coordinates>5.369414,43.299285,0.0 7.261953,43.710173,0.0</coordinates></LineString></MultiGeometry>",6481,9
83->151,马赛->里昂,France,#457B54,"<MultiGeometry><LineString><coordinates>5.369414,43.299285,0.0 4.837424,45.765403,0.0</coordinates></LineString></MultiGeometry>",2700,7
158->16,斯图加特->慕尼黑,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.237639,48.787784,0.0 11.581981,48.135125,0.0</coordinates></LineString></MultiGeometry>",18469,9
158->11,斯图加特->苏黎世,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.237639,48.787784,0.0 8.541694,47.376887,0.0</coordinates></LineString></MultiGeometry>",1890,7
158->12,斯图加特->卢塞恩,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.237639,48.787784,0.0 8.310405,47.04952,0.0</coordinates></LineString></MultiGeometry>",327,7
158->165,斯图加特->黑森林之路,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.237639,48.787784,0.0 8.346892,48.29176,0.0</coordinates></LineString></MultiGeometry>",497,7
158->1708,斯图加特->Ingolstadt,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.237639,48.787784,0.0 11.425754,48.766535,0.0</coordinates></LineString></MultiGeometry>",652,7
158->322,斯图加特->纽伦堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.237639,48.787784,0.0 11.07675,49.45203,0.0</coordinates></LineString></MultiGeometry>",43,5
158->308,斯图加特->海德堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.237639,48.787784,0.0 8.672434,49.398752,0.0</coordinates></LineString></MultiGeometry>",8,3
158->160,斯图加特->新天鹅堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.237639,48.787784,0.0 10.749833,47.557531,0.0</coordinates></LineString></MultiGeometry>",5,3
89->7,维罗纳->米兰,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>10.982575,45.438653,0.0 9.185924,45.465422,0.0</coordinates></LineString></MultiGeometry>",106626,11
89->91,维罗纳->威尼斯,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>10.982575,45.438653,0.0 12.309386,45.543401,0.0</coordinates></LineString></MultiGeometry>",56,5
444->736,班贝格->韦尔特海姆,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>10.902764,49.898814,0.0 9.512851,49.758604,0.0</coordinates></LineString></MultiGeometry>",17818,9
444->311,班贝格->罗滕堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>10.902764,49.898814,0.0 10.186739,49.380183,0.0</coordinates></LineString></MultiGeometry>",427,7
736->159,韦尔特海姆->法兰克福,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.512851,49.758604,0.0 8.679821,50.120751,0.0</coordinates></LineString></MultiGeometry>",17709,9
736->165,韦尔特海姆->黑森林之路,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>9.512851,49.758604,0.0 8.346892,48.29176,0.0</coordinates></LineString></MultiGeometry>",113,5
277->91,都灵->威尼斯,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>7.686857,45.070312,0.0 12.309386,45.543401,0.0</coordinates></LineString></MultiGeometry>",98162,11
277->88,都灵->加尔达湖,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>7.686857,45.070312,0.0 10.656346,45.633626,0.0</coordinates></LineString></MultiGeometry>",2,1
1707->16,Dachau->慕尼黑,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>11.433902,48.262998,0.0 11.581981,48.135125,0.0</coordinates></LineString></MultiGeometry>",21409,9
403->7,热那亚->米兰,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>8.946256,44.40565,0.0 9.185924,45.465422,0.0</coordinates></LineString></MultiGeometry>",9917,9
